ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Minutes
"64,804",Location 9500 - Location 6,"9,500",6,1,1.648643921314304
"64,811",Location 9501 - Location 6,"9,501",6,1,5.026764386443044
"64,818",Location 9502 - Location 6,"9,502",6,1,3.818084406718088
"64,825",Location 9504 - Location 3,"9,504",3,1,350.906855881661950
"64,832",Location 9506 - Location 3,"9,506",3,1,348.482236307562460
"64,839",Location 9508 - Location 3,"9,508",3,1,355.298075200878150
"64,846",Location 9509 - Location 3,"9,509",3,1,344.156217765745510
"64,853",Location 9510 - Location 3,"9,510",3,1,363.921452681699750
"64,860",Location 9511 - Location 3,"9,511",3,1,370.446327992658100
"64,867",Location 9512 - Location 7,"9,512",7,1,"1,219.405707318328700"
"64,874",Location 9513 - Location 7,"9,513",7,1,"1,271.200515450163900"
"64,881",Location 9514 - Location 7,"9,514",7,1,"1,152.359604430077100"
"64,888",Location 9515 - Location 7,"9,515",7,1,"1,077.263204908224500"
"64,895",Location 9516 - Location 7,"9,516",7,1,"1,051.587381675749200"
"64,902",Location 9518 - Location 7,"9,518",7,1,"1,254.111308130180800"
"64,909",Location 9519 - Location 7,"9,519",7,1,"1,156.168307229652600"
"64,916",Location 9520 - Location 7,"9,520",7,1,"1,217.533393745920200"
"64,923",Location 9521 - Location 7,"9,521",7,1,"1,288.453393800422900"
"64,930",Location 9522 - Location 7,"9,522",7,1,"1,086.700069257865200"
"64,937",Location 9523 - Location 7,"9,523",7,1,"1,145.715240881483200"
"64,944",Location 9524 - Location 7,"9,524",7,1,"1,446.883502844888400"
"64,951",Location 9527 - Location 7,"9,527",7,1,"1,078.511922034067100"
"64,958",Location 9528 - Location 7,"9,528",7,1,"1,077.471875999694000"
"64,965",Location 9529 - Location 7,"9,529",7,1,"1,124.883315641617200"
"64,972",Location 9530 - Location 7,"9,530",7,1,"1,087.826104947431800"
"64,979",Location 9531 - Location 7,"9,531",7,1,"1,029.127839305048400"
"64,986",Location 9532 - Location 7,"9,532",7,1,963.135412977856620
"64,993",Location 9533 - Location 7,"9,533",7,1,903.098021836964790
"65,000",Location 9534 - Location 7,"9,534",7,1,844.322129192785840
"65,007",Location 9535 - Location 7,"9,535",7,1,785.707908737077100
"65,014",Location 9536 - Location 7,"9,536",7,1,391.101713161511210
"65,021",Location 9537 - Location 7,"9,537",7,1,454.216449356663080
"65,028",Location 9538 - Location 6,"9,538",6,1,148.334234913036110
"65,035",Location 9539 - Location 6,"9,539",6,1,149.031738580620870
"65,042",Location 9540 - Location 6,"9,540",6,1,149.354951904440440
"65,049",Location 9541 - Location 6,"9,541",6,1,147.935696943880490
"65,056",Location 9542 - Location 6,"9,542",6,1,14.206438958072468
"65,063",Location 9543 - Location 6,"9,543",6,1,25.538054573008008
"65,070",Location 9544 - Location 6,"9,544",6,1,25.760481907406543
"65,077",Location 9545 - Location 6,"9,545",6,1,17.287336484414311
"65,084",Location 9546 - Location 6,"9,546",6,1,13.045559015508125
"65,091",Location 9547 - Location 6,"9,547",6,1,24.858334640511664
"65,098",Location 9548 - Location 6,"9,548",6,1,15.529388025307064
"65,105",Location 9549 - Location 6,"9,549",6,1,14.859067683572231
"65,112",Location 9550 - Location 6,"9,550",6,1,12.458427916411207
"65,119",Location 9551 - Location 6,"9,551",6,1,13.010036465361569
"65,126",Location 9552 - Location 6,"9,552",6,1,25.106118439607933
"65,133",Location 9553 - Location 6,"9,553",6,1,16.437741370161543
"65,140",Location 9554 - Location 6,"9,554",6,1,15.529104887563943
"65,147",Location 9555 - Location 6,"9,555",6,1,15.310427116300200
"65,154",Location 9556 - Location 6,"9,556",6,1,24.428574792157402
"65,161",Location 9557 - Location 6,"9,557",6,1,11.900677338693502
"65,168",Location 9558 - Location 6,"9,558",6,1,10.472341632413759
"65,175",Location 9559 - Location 6,"9,559",6,1,10.306287193559726
"65,182",Location 9560 - Location 6,"9,560",6,1,12.512820946159863
"65,189",Location 9561 - Location 6,"9,561",6,1,12.733195076767746
"65,196",Location 9562 - Location 1,"9,562",1,1,26.721650917502327
"65,203",Location 9563 - Location 1,"9,563",1,1,12.170334565743902
"65,210",Location 9564 - Location 6,"9,564",6,1,47.406274012430444
"65,217",Location 9565 - Location 6,"9,565",6,1,46.554337101778636
"65,224",Location 9566 - Location 6,"9,566",6,1,46.612355363528657
"65,231",Location 9567 - Location 6,"9,567",6,1,53.640413703080881
"65,238",Location 9568 - Location 6,"9,568",6,1,126.032820044413470
"65,245",Location 9569 - Location 6,"9,569",6,1,59.321202129973202
"65,252",Location 9570 - Location 6,"9,570",6,1,65.845052653808153
"65,259",Location 9571 - Location 1,"9,571",1,1,78.095443740161869
"65,266",Location 9572 - Location 1,"9,572",1,1,95.687884926771034
"65,273",Location 9573 - Location 1,"9,573",1,1,56.192656142853970
"65,280",Location 9574 - Location 1,"9,574",1,1,88.269188000782776
"65,287",Location 9575 - Location 6,"9,575",6,1,148.361589184640340
"65,294",Location 9576 - Location 6,"9,576",6,1,148.843440622162290
"65,301",Location 9577 - Location 6,"9,577",6,1,137.841315179954760
"65,308",Location 9578 - Location 6,"9,578",6,1,144.047917456325850
"65,315",Location 9579 - Location 6,"9,579",6,1,146.510743066864880
"65,322",Location 9580 - Location 6,"9,580",6,1,87.229508179964412
"65,329",Location 9581 - Location 6,"9,581",6,1,583.592032738673080
"65,336",Location 9582 - Location 6,"9,582",6,1,596.490579308658310
"65,343",Location 9583 - Location 6,"9,583",6,1,689.038911655186780
"65,350",Location 9584 - Location 6,"9,584",6,1,704.221191986095960
"65,357",Location 9585 - Location 6,"9,585",6,1,693.489552045455300
"65,364",Location 9586 - Location 6,"9,586",6,1,724.957829275632210
"65,371",Location 9587 - Location 6,"9,587",6,1,722.129386959819950
"65,378",Location 9588 - Location 6,"9,588",6,1,707.718946435186920
"65,385",Location 9589 - Location 6,"9,589",6,1,697.479299503363220
"65,392",Location 9590 - Location 6,"9,590",6,1,662.850648638032790
"65,399",Location 9591 - Location 6,"9,591",6,1,693.296840102457510
"65,406",Location 9592 - Location 6,"9,592",6,1,722.779691261152150
"65,413",Location 9593 - Location 6,"9,593",6,1,743.430721343783150
"65,420",Location 9594 - Location 6,"9,594",6,1,713.233224353533730
"65,427",Location 9595 - Location 6,"9,595",6,1,683.125758363910680
"65,434",Location 9596 - Location 6,"9,596",6,1,653.600323205475660
"65,441",Location 9597 - Location 6,"9,597",6,1,623.618426928379340
"65,448",Location 9598 - Location 6,"9,598",6,1,594.175267572235160
"65,455",Location 9599 - Location 6,"9,599",6,1,564.213097998821920
"65,462",Location 9600 - Location 6,"9,600",6,1,534.318540003924570
"65,469",Location 9601 - Location 6,"9,601",6,1,504.480919008979360
"65,476",Location 9602 - Location 6,"9,602",6,1,475.007044811035660
"65,483",Location 9603 - Location 6,"9,603",6,1,444.996592499960340
"65,490",Location 9604 - Location 6,"9,604",6,1,415.532885342536470
"65,497",Location 9605 - Location 6,"9,605",6,1,581.364414286561780
"65,504",Location 9606 - Location 6,"9,606",6,1,681.081235019199430
"65,511",Location 9607 - Location 6,"9,607",6,1,607.174791798824460
"65,518",Location 9608 - Location 6,"9,608",6,1,558.925883156400120
"65,525",Location 9609 - Location 6,"9,609",6,1,558.351762092452760
"65,532",Location 9610 - Location 6,"9,610",6,1,578.372139304820960
"65,539",Location 9611 - Location 6,"9,611",6,1,513.365359393812350
"65,546",Location 9612 - Location 6,"9,612",6,1,498.500919771038410
"65,553",Location 9613 - Location 6,"9,613",6,1,571.998940553120410
"65,560",Location 9614 - Location 6,"9,614",6,1,635.746728256503620
"65,567",Location 9615 - Location 6,"9,615",6,1,476.847671669727560
"65,574",Location 9616 - Location 6,"9,616",6,1,480.294429981079130
"65,581",Location 9617 - Location 6,"9,617",6,1,474.231802845756650
"65,588",Location 9618 - Location 6,"9,618",6,1,476.735272105840520
"65,595",Location 9619 - Location 6,"9,619",6,1,479.845666992169300
"65,602",Location 9620 - Location 6,"9,620",6,1,474.127043457632450
"65,609",Location 9621 - Location 6,"9,621",6,1,476.131997190492710
"65,616",Location 9622 - Location 6,"9,622",6,1,327.667195975138160
"65,623",Location 9623 - Location 6,"9,623",6,1,356.840075066088670
"65,630",Location 9624 - Location 6,"9,624",6,1,386.462511874702610
"65,637",Location 9625 - Location 6,"9,625",6,1,415.648358967057730
"65,644",Location 9626 - Location 6,"9,626",6,1,444.569879426227090
"65,651",Location 9627 - Location 6,"9,627",6,1,473.372439111358910
"65,658",Location 9628 - Location 6,"9,628",6,1,564.816220480595460
"65,665",Location 9629 - Location 6,"9,629",6,1,526.334555829540250
"65,672",Location 9630 - Location 6,"9,630",6,1,495.093275808646010
"65,679",Location 9631 - Location 6,"9,631",6,1,476.629350688706610
"65,686",Location 9632 - Location 6,"9,632",6,1,478.754458742375280
"65,693",Location 9633 - Location 6,"9,633",6,1,477.276385898903410
"65,700",Location 9634 - Location 6,"9,634",6,1,332.043181891170040
"65,707",Location 9635 - Location 6,"9,635",6,1,659.715639093008690
"65,714",Location 9636 - Location 6,"9,636",6,1,806.905667698307410
"65,721",Location 9637 - Location 6,"9,637",6,1,775.373881024222210
"65,728",Location 9638 - Location 6,"9,638",6,1,745.620951993379660
"65,735",Location 9639 - Location 6,"9,639",6,1,713.671954168681050
"65,742",Location 9640 - Location 6,"9,640",6,1,638.121634062845370
"65,749",Location 9641 - Location 6,"9,641",6,1,726.337191083972020
"65,756",Location 9642 - Location 6,"9,642",6,1,745.256741525858270
"65,763",Location 9643 - Location 6,"9,643",6,1,716.771404022285990
"65,770",Location 9644 - Location 6,"9,644",6,1,688.288679597165240
"65,777",Location 9645 - Location 6,"9,645",6,1,659.790881396355760
"65,784",Location 9646 - Location 6,"9,646",6,1,747.957170384058710
"65,791",Location 9647 - Location 6,"9,647",6,1,913.739293076493940
"65,798",Location 9648 - Location 6,"9,648",6,1,878.058822150690160
"65,805",Location 9649 - Location 6,"9,649",6,1,847.822158079486940
"65,812",Location 9650 - Location 6,"9,650",6,1,816.938125375653160
"65,819",Location 9651 - Location 6,"9,651",6,1,785.827658321625560
"65,826",Location 9652 - Location 6,"9,652",6,1,753.554616867537220
"65,833",Location 9653 - Location 6,"9,653",6,1,811.496546745162160
"65,840",Location 9654 - Location 6,"9,654",6,1,810.781914442454190
"65,847",Location 9655 - Location 6,"9,655",6,1,810.063123699750010
"65,854",Location 9656 - Location 6,"9,656",6,1,813.050861179183470
"65,861",Location 9657 - Location 1,"9,657",1,1,478.057217453630810
"65,868",Location 9658 - Location 1,"9,658",1,1,478.121254826737920
"65,875",Location 9659 - Location 1,"9,659",1,1,477.487039694198590
"65,882",Location 9660 - Location 1,"9,660",1,1,463.943548832894920
"65,889",Location 9661 - Location 1,"9,661",1,1,493.397952510210930
"65,896",Location 9662 - Location 1,"9,662",1,1,481.789543725024770
"65,903",Location 9663 - Location 1,"9,663",1,1,452.347107570358450
"65,910",Location 9664 - Location 1,"9,664",1,1,421.944417909869630
"65,917",Location 9665 - Location 1,"9,665",1,1,390.700603002940970
"65,924",Location 9666 - Location 1,"9,666",1,1,361.948950573291140
"65,931",Location 9667 - Location 1,"9,667",1,1,332.536389659511540
"65,938",Location 9668 - Location 1,"9,668",1,1,644.112544287693820
"65,945",Location 9669 - Location 1,"9,669",1,1,706.892712305014920
"65,952",Location 9670 - Location 1,"9,670",1,1,766.784561768399500
"65,959",Location 9671 - Location 1,"9,671",1,1,832.828714292899580
"65,966",Location 9672 - Location 1,"9,672",1,1,893.946311215441710
"65,973",Location 9673 - Location 1,"9,673",1,1,178.301459412010590
"65,980",Location 9674 - Location 1,"9,674",1,1,146.816146822141770
"65,987",Location 9675 - Location 1,"9,675",1,1,266.642113390743820
"65,994",Location 9676 - Location 1,"9,676",1,1,324.159597402822160
"66,001",Location 9677 - Location 1,"9,677",1,1,381.673860054257200
"66,008",Location 9678 - Location 1,"9,678",1,1,438.506344465576260
"66,015",Location 9679 - Location 1,"9,679",1,1,497.292144595157540
"66,022",Location 9680 - Location 1,"9,680",1,1,557.700897620289650
"66,029",Location 9681 - Location 1,"9,681",1,1,616.430522981889110
"66,036",Location 9682 - Location 1,"9,682",1,1,79.035243618630204
"66,043",Location 9683 - Location 1,"9,683",1,1,108.498881119585790
"66,050",Location 9684 - Location 1,"9,684",1,1,141.061121445045900
"66,057",Location 9685 - Location 1,"9,685",1,1,171.514509516838470
"66,064",Location 9687 - Location 3,"9,687",3,1,3.232530391488813
"66,071",Location 9688 - Location 3,"9,688",3,1,3.038271471041403
"66,078",Location 9689 - Location 3,"9,689",3,1,10.166432474228953
"66,085",Location 9690 - Location 3,"9,690",3,1,2.026349457631122
"66,092",Location 9691 - Location 3,"9,691",3,1,2.690322230067431
"66,099",Location 9692 - Location 3,"9,692",3,1,2.759659634073734
"66,106",Location 9693 - Location 3,"9,693",3,1,4.442633010592297
"66,113",Location 9694 - Location 3,"9,694",3,1,9.157494090199377
"66,120",Location 9695 - Location 3,"9,695",3,1,2.725267829037954
"66,127",Location 9696 - Location 3,"9,696",3,1,8.344926675816552
"66,134",Location 9697 - Location 3,"9,697",3,1,5.941438416028039
"66,141",Location 9698 - Location 3,"9,698",3,1,1.687933354333068
"66,148",Location 9699 - Location 3,"9,699",3,1,2.069704114768522
"66,155",Location 9700 - Location 3,"9,700",3,1,3.780579197740044
"66,162",Location 9701 - Location 3,"9,701",3,1,3.274930146764300
"66,169",Location 9702 - Location 6,"9,702",6,1,19.398272406971905
"66,176",Location 9703 - Location 6,"9,703",6,1,22.224115127089913
"66,183",Location 9704 - Location 6,"9,704",6,1,9.254094617350336
"66,190",Location 9705 - Location 6,"9,705",6,1,23.704727707017444
"66,197",Location 9706 - Location 6,"9,706",6,1,6.756357101233154
"66,204",Location 9707 - Location 6,"9,707",6,1,8.050710860003207
"66,211",Location 9708 - Location 6,"9,708",6,1,7.330262384225548
"66,218",Location 9709 - Location 6,"9,709",6,1,9.074182289850633
"66,225",Location 9710 - Location 6,"9,710",6,1,13.271005461193219
"66,232",Location 9711 - Location 6,"9,711",6,1,15.809218670137604
"66,239",Location 9712 - Location 6,"9,712",6,1,5.611384415905254
"66,246",Location 9713 - Location 6,"9,713",6,1,8.915544380123652
"66,253",Location 9714 - Location 6,"9,714",6,1,6.177585738935435
"66,260",Location 9715 - Location 6,"9,715",6,1,11.414723617023636
"66,267",Location 9716 - Location 6,"9,716",6,1,7.103363985390360
"66,274",Location 9717 - Location 6,"9,717",6,1,7.526915991815630
"66,281",Location 9718 - Location 6,"9,718",6,1,8.550761236875253
"66,288",Location 9719 - Location 6,"9,719",6,1,8.282788448102959
"66,295",Location 9720 - Location 6,"9,720",6,1,8.469042467768116
"66,302",Location 9721 - Location 6,"9,721",6,1,8.021501383613295
"66,309",Location 9722 - Location 6,"9,722",6,1,7.117115898268083
"66,316",Location 9723 - Location 6,"9,723",6,1,20.501510924376383
"66,323",Location 9724 - Location 6,"9,724",6,1,7.358111254026887
"66,330",Location 9725 - Location 6,"9,725",6,1,6.481373787296085
"66,337",Location 9726 - Location 6,"9,726",6,1,6.627993649572399
"66,344",Location 9727 - Location 6,"9,727",6,1,6.619058309572487
"66,351",Location 9728 - Location 6,"9,728",6,1,9.232409730068607
"66,358",Location 9729 - Location 6,"9,729",6,1,4.953945707786031
"66,365",Location 9730 - Location 6,"9,730",6,1,6.342788807622138
"66,372",Location 9731 - Location 6,"9,731",6,1,4.649572768675939
"66,379",Location 9732 - Location 6,"9,732",6,1,17.918944917272555
"66,386",Location 9733 - Location 6,"9,733",6,1,9.902030274354576
"66,393",Location 9734 - Location 6,"9,734",6,1,8.738108256831932
"66,400",Location 9735 - Location 6,"9,735",6,1,6.196095865713711
"66,407",Location 9736 - Location 6,"9,736",6,1,17.269281798778952
"66,414",Location 9737 - Location 6,"9,737",6,1,8.192281815219644
"66,421",Location 9738 - Location 6,"9,738",6,1,8.127617691034647
"66,428",Location 9739 - Location 6,"9,739",6,1,6.048951532125598
"66,435",Location 9740 - Location 6,"9,740",6,1,4.657348152087542
"66,442",Location 9741 - Location 6,"9,741",6,1,6.590769100797293
"66,449",Location 9742 - Location 6,"9,742",6,1,6.195258760700841
"66,456",Location 9743 - Location 6,"9,743",6,1,"1,038.492101767407100"
"66,463",Location 9744 - Location 6,"9,744",6,1,"1,058.160487551144800"
"66,470",Location 9745 - Location 6,"9,745",6,1,992.930636274834110
"66,477",Location 9746 - Location 6,"9,746",6,1,931.037604107755780
"66,484",Location 9747 - Location 6,"9,747",6,1,52.599790985822573
"66,491",Location 9748 - Location 6,"9,748",6,1,30.272176550020053
"66,498",Location 9749 - Location 6,"9,749",6,1,20.068780728497885
"66,505",Location 9750 - Location 6,"9,750",6,1,24.694735522728699
"66,512",Location 9751 - Location 6,"9,751",6,1,20.355351178023326
"66,519",Location 9752 - Location 6,"9,752",6,1,20.313652601600715
"66,526",Location 9753 - Location 6,"9,753",6,1,23.083305490615487
"66,533",Location 9754 - Location 6,"9,754",6,1,107.028689029021350
"66,540",Location 9755 - Location 6,"9,755",6,1,107.682467108792380
"66,547",Location 9756 - Location 6,"9,756",6,1,106.158104552100710
"66,554",Location 9757 - Location 6,"9,757",6,1,103.014057509110260
"66,561",Location 9761 - Location 6,"9,761",6,1,6.174314339414482
"66,568",Location 9762 - Location 6,"9,762",6,1,20.566507710277424
"66,575",Location 9763 - Location 6,"9,763",6,1,15.747695742955074
"66,582",Location 9764 - Location 6,"9,764",6,1,14.915865927823699
"66,589",Location 9765 - Location 6,"9,765",6,1,37.874419372149426
"66,596",Location 9766 - Location 6,"9,766",6,1,60.965902836557255
"66,603",Location 9767 - Location 6,"9,767",6,1,86.897100796853280
"66,610",Location 9768 - Location 6,"9,768",6,1,51.469530643805051
"66,617",Location 9769 - Location 6,"9,769",6,1,85.106193734688659
"66,624",Location 9770 - Location 6,"9,770",6,1,67.594257305192457
"66,631",Location 9771 - Location 6,"9,771",6,1,64.422029771793376
"66,638",Location 9772 - Location 6,"9,772",6,1,58.898262814264534
"66,645",Location 9773 - Location 6,"9,773",6,1,74.423975196205589
"66,652",Location 9774 - Location 6,"9,774",6,1,78.203357249291386
"66,659",Location 9775 - Location 6,"9,775",6,1,69.083699729868087
"66,666",Location 9776 - Location 6,"9,776",6,1,72.943675445378261
"66,673",Location 9777 - Location 6,"9,777",6,1,75.823090377723119
"66,680",Location 9778 - Location 6,"9,778",6,1,78.206576881275595
"66,687",Location 9779 - Location 6,"9,779",6,1,82.117166084742948
"66,694",Location 9782 - Location 6,"9,782",6,1,79.769823870215831
"66,701",Location 9783 - Location 6,"9,783",6,1,76.691260595938900
"66,708",Location 9784 - Location 6,"9,784",6,1,75.782363846283644
"66,715",Location 9785 - Location 6,"9,785",6,1,74.535495638287102
"66,722",Location 9787 - Location 6,"9,787",6,1,61.200552108196710
"66,729",Location 9788 - Location 6,"9,788",6,1,75.460387065153085
"66,736",Location 9795 - Location 6,"9,795",6,1,70.395012341548352
"66,743",Location 9796 - Location 6,"9,796",6,1,70.108896737347408
"66,750",Location 9797 - Location 6,"9,797",6,1,92.823369327271323
"66,757",Location 9800 - Location 6,"9,800",6,1,6.553903583325208
"66,764",Location 9801 - Location 6,"9,801",6,1,6.267893978186236
"66,771",Location 9802 - Location 6,"9,802",6,1,6.795797986798211
"66,778",Location 9803 - Location 6,"9,803",6,1,8.485825006015713
"66,785",Location 9804 - Location 6,"9,804",6,1,8.882645690558103
"66,792",Location 9805 - Location 6,"9,805",6,1,9.635271914654926
"66,799",Location 9806 - Location 6,"9,806",6,1,8.182703077677143
"66,806",Location 9807 - Location 6,"9,807",6,1,8.120536661734416
"66,813",Location 9808 - Location 6,"9,808",6,1,6.034294465734530
"66,820",Location 9809 - Location 6,"9,809",6,1,12.283809987373310
"66,827",Location 9810 - Location 6,"9,810",6,1,16.834569524298338
"66,834",Location 9811 - Location 6,"9,811",6,1,6.820809864746754
"66,841",Location 9812 - Location 6,"9,812",6,1,11.732152642615105
"66,848",Location 9813 - Location 6,"9,813",6,1,10.573661160464322
"66,855",Location 9814 - Location 6,"9,814",6,1,12.859837042920649
"66,862",Location 9815 - Location 6,"9,815",6,1,13.436838632287639
"66,869",Location 9816 - Location 6,"9,816",6,1,12.266998728370417
"66,876",Location 9817 - Location 6,"9,817",6,1,5.526105177337697
"66,883",Location 9818 - Location 6,"9,818",6,1,436.958824069610900
"66,890",Location 9819 - Location 6,"9,819",6,1,463.851374155717050
"66,897",Location 9820 - Location 6,"9,820",6,1,435.509309789641460
"66,904",Location 9821 - Location 6,"9,821",6,1,434.693393074192900
"66,911",Location 9822 - Location 6,"9,822",6,1,411.986369064008270
"66,918",Location 9823 - Location 6,"9,823",6,1,423.368277974297030
"66,925",Location 9824 - Location 6,"9,824",6,1,374.614603326627730
"66,932",Location 9825 - Location 6,"9,825",6,1,326.895431645298570
"66,939",Location 9826 - Location 6,"9,826",6,1,326.743920753262670
"66,946",Location 9827 - Location 6,"9,827",6,1,309.172044264674700
"66,953",Location 9828 - Location 6,"9,828",6,1,328.217634621224140
"66,960",Location 9829 - Location 6,"9,829",6,1,320.748798625732950
"66,967",Location 9830 - Location 6,"9,830",6,1,316.734840993929200
"66,974",Location 9831 - Location 6,"9,831",6,1,317.583711323352870
"66,981",Location 9832 - Location 6,"9,832",6,1,313.784190389309230
"66,988",Location 9833 - Location 6,"9,833",6,1,313.895801217334280
"66,995",Location 9834 - Location 6,"9,834",6,1,302.084702512696480
"67,002",Location 9835 - Location 6,"9,835",6,1,292.956601573429910
"67,009",Location 9836 - Location 6,"9,836",6,1,297.871537792639970
"67,016",Location 9837 - Location 6,"9,837",6,1,301.713178145967160
"67,023",Location 9838 - Location 6,"9,838",6,1,291.947822076053280
"67,030",Location 9839 - Location 6,"9,839",6,1,291.996606888862910
"67,037",Location 9840 - Location 6,"9,840",6,1,287.682603399304470
"67,044",Location 9841 - Location 6,"9,841",6,1,290.756254653052570
"67,051",Location 9842 - Location 6,"9,842",6,1,283.944144768713270
"67,058",Location 9843 - Location 6,"9,843",6,1,289.231833632240520
"67,065",Location 9844 - Location 6,"9,844",6,1,314.135863073584740
"67,072",Location 9845 - Location 6,"9,845",6,1,273.011970262518160
"67,079",Location 9846 - Location 6,"9,846",6,1,270.896108025345260
"67,086",Location 9847 - Location 6,"9,847",6,1,242.662486012882790
"67,093",Location 9848 - Location 6,"9,848",6,1,48.557270384424292
"67,100",Location 9849 - Location 6,"9,849",6,1,55.586835585473402
"67,107",Location 9850 - Location 6,"9,850",6,1,53.809776614787260
"67,114",Location 9851 - Location 6,"9,851",6,1,53.122875118116944
"67,121",Location 9852 - Location 6,"9,852",6,1,55.554946891134144
"67,128",Location 9853 - Location 6,"9,853",6,1,56.742042043665855
"67,135",Location 9854 - Location 6,"9,854",6,1,51.210649790548779
"67,142",Location 9855 - Location 6,"9,855",6,1,55.661654141454456
"67,149",Location 9860 - Location 6,"9,860",6,1,81.291873586597788
"67,156",Location 9861 - Location 6,"9,861",6,1,80.033315050184882
"67,163",Location 9862 - Location 6,"9,862",6,1,42.488141500855015
"67,170",Location 9863 - Location 6,"9,863",6,1,36.504218952688603
"67,177",Location 9864 - Location 6,"9,864",6,1,29.930071512716541
"67,184",Location 9865 - Location 6,"9,865",6,1,42.763574858906402
"67,191",Location 9866 - Location 6,"9,866",6,1,60.740622257276421
"67,198",Location 9867 - Location 6,"9,867",6,1,52.940107521821908
"67,205",Location 9868 - Location 6,"9,868",6,1,49.866482415446214
"67,212",Location 9869 - Location 6,"9,869",6,1,50.175635631288138
"67,219",Location 9870 - Location 6,"9,870",6,1,25.638805701386847
"67,226",Location 9871 - Location 6,"9,871",6,1,122.629472368312690
"67,233",Location 9872 - Location 6,"9,872",6,1,134.954312034376870
"67,240",Location 9873 - Location 6,"9,873",6,1,122.648635591571630
"67,247",Location 9874 - Location 6,"9,874",6,1,120.489607486678750
"67,254",Location 9875 - Location 6,"9,875",6,1,117.924503501091180
"67,261",Location 9876 - Location 6,"9,876",6,1,129.912785860356370
"67,268",Location 9877 - Location 6,"9,877",6,1,134.055687375135590
"67,275",Location 9878 - Location 6,"9,878",6,1,84.617762826142325
"67,282",Location 9879 - Location 6,"9,879",6,1,91.633370916412801
"67,289",Location 9880 - Location 6,"9,880",6,1,144.648405975197730
"67,296",Location 9881 - Location 6,"9,881",6,1,147.499980028128820
"67,303",Location 9882 - Location 6,"9,882",6,1,148.023620247158590
"67,310",Location 9883 - Location 6,"9,883",6,1,146.728013978444580
"67,317",Location 9884 - Location 6,"9,884",6,1,144.905069564365140
"67,324",Location 9885 - Location 6,"9,885",6,1,145.761696947103960
"67,331",Location 9886 - Location 6,"9,886",6,1,247.486632963484790
"67,338",Location 9887 - Location 6,"9,887",6,1,242.919402265744910
"67,345",Location 9888 - Location 6,"9,888",6,1,213.717706349781710
"67,352",Location 9889 - Location 6,"9,889",6,1,478.998342580388680
"67,359",Location 9890 - Location 6,"9,890",6,1,478.175741591426230
"67,366",Location 9891 - Location 6,"9,891",6,1,478.020638426934400
"67,373",Location 9892 - Location 6,"9,892",6,1,479.454060812990970
"67,380",Location 9893 - Location 6,"9,893",6,1,478.557316024785790
"67,387",Location 9894 - Location 6,"9,894",6,1,93.257584705200131
"67,394",Location 9895 - Location 6,"9,895",6,1,94.305364915941496
"67,401",Location 9896 - Location 6,"9,896",6,1,106.302018711584580
"67,408",Location 9897 - Location 6,"9,897",6,1,77.812919013988378
"67,415",Location 9898 - Location 6,"9,898",6,1,48.624421695226928
"67,422",Location 9899 - Location 6,"9,899",6,1,82.052877839193911
"67,429",Location 9900 - Location 6,"9,900",6,1,492.063620208493030
"67,436",Location 9901 - Location 6,"9,901",6,1,514.169735903668310
"67,443",Location 9902 - Location 6,"9,902",6,1,523.162915454796010
"67,450",Location 9903 - Location 6,"9,903",6,1,545.713531218569300
"67,457",Location 9904 - Location 6,"9,904",6,1,546.154188443881480
"67,464",Location 9905 - Location 6,"9,905",6,1,33.501743014108513
"67,471",Location 9906 - Location 6,"9,906",6,1,82.760585649895276
"67,478",Location 9907 - Location 6,"9,907",6,1,85.890378318680334
"67,485",Location 9908 - Location 6,"9,908",6,1,85.113515230746103
"67,492",Location 9909 - Location 6,"9,909",6,1,93.625865120322729
"67,499",Location 9911 - Location 6,"9,911",6,1,112.809870099395350
"67,506",Location 9912 - Location 6,"9,912",6,1,119.186063641262180
"67,513",Location 9913 - Location 6,"9,913",6,1,136.600908163577800
"67,520",Location 9914 - Location 6,"9,914",6,1,128.176686781747380
"67,527",Location 9915 - Location 6,"9,915",6,1,130.322312675316340
"67,534",Location 9916 - Location 6,"9,916",6,1,130.811989098454770
"67,541",Location 9917 - Location 6,"9,917",6,1,126.706654117470420
"67,548",Location 9918 - Location 6,"9,918",6,1,155.653532042444570
"67,555",Location 9919 - Location 6,"9,919",6,1,174.390238322548300
"67,562",Location 9920 - Location 6,"9,920",6,1,186.625013356370150
"67,569",Location 9921 - Location 6,"9,921",6,1,141.873026329085410
"67,576",Location 9922 - Location 7,"9,922",7,1,14.781322463091771
"67,583",Location 9923 - Location 7,"9,923",7,1,19.800674815029286
"67,590",Location 9924 - Location 7,"9,924",7,1,95.621765849725421
"67,597",Location 9925 - Location 7,"9,925",7,1,105.692968455620980
"67,604",Location 9926 - Location 7,"9,926",7,1,115.725949464601430
"67,611",Location 9927 - Location 7,"9,927",7,1,125.662061713024880
"67,618",Location 9928 - Location 7,"9,928",7,1,136.039457059840030
"67,625",Location 9929 - Location 7,"9,929",7,1,146.768978518758960
"67,632",Location 9930 - Location 7,"9,930",7,1,156.636006005680680
"67,639",Location 9931 - Location 7,"9,931",7,1,166.491742682183800
"67,646",Location 9932 - Location 7,"9,932",7,1,176.437602021523900
"67,653",Location 9933 - Location 7,"9,933",7,1,186.288464015432960
